230912,Part2,Experience,Spend time with your kids,"Describe an occasion when you spent time with a young child
You should say:
Who this child was
When you spent time with this child
What you did together
And how you felt about it"
230912,Part2,Experience,Get lost,"Describe a time when you lost your way
You should say:
When it was
Where you went
How you got lost
And explain what happened after you lost your way"
230912,Part2,Experience,Childhood fun,"Describe an enjoyable experience in your childhood
You should say:
When and where you had this experience
Who you were with
What you did
How you felt about it"
230912,Part2,Experience,Want to try the adventure,"Describe an adventure you would like to take in the future
You should say:
What the adventure is
Where you would go
Who you would be with
And explain why you would like to take the adventure"
230912,Part2,Experience,Speaking experience,"Describe a speech experience that you had
You should say:
Who you gave the speech to
What the speech was about
Why you gave the speech
And explain how you felt about the speech"
230912,Part2,Experience,Impressive car trip,"Describe a car journey you made that you remember well
You should say
When it was
Who was with you
How long the journey took
And explain why you remember this car journey so well"
230912,Part2,Thing,Historical period of interest,"Describe a period in history which you are interested in
You should say:
When it was
What happened
How you first heard about it
And explain why you are interested in this period of history."
230912,Part2,Thing,Good advice,"Describe a piece of good advice that you gave to someone
You should say:
Who you gave the advice to
What the advice was
Why you gave the advice
And explain how he/she followed your advice"
230912,Part2,Thing,Useful advertising,"Describe a good advertisement that you think is useful
You should say:
Where you can see it
What it shows
Why you think it is useful
And explain how you feel about it"
230912,Part2,Thing,Areas of scientific interest,"Describe an area of science (Biology, Robotics, etc.)that you are interested in and would like to learn more about
You should say:
Which area it is
When and where you came to know this area
How you got information about this area
And explain why you are interested in this area"
230912,Part2,Thing,Important rules at school/work,"Describe a rule that is important in your school or at work
You should say:
What the rule is about
What happens when people break the rule
Why you think it is an important rule
And explain how you feel about the rule"
230912,Part2,Thing,A picture,"Describe a drawing/painting that you like
You should say:
When you first saw this painting
What the painting is about
Who drew/painted it
And explain why you like this drawing/painting"
230912,Part2,Thing,Pictures that make you happy,"Describe a photo that makes you feel happy
You should say:
When and where you took the photo
What the photo is like
How often you look at the photo
And explain why it makes you feel happy"
230912,Part2,Thing,Love to watch sports,"Describe a sports program you like to watch
You should say:
What it is
When you first watch it
Who you like to watch this program with
And explain why you like to watch this program"
230912,Part2,Thing,Traditional festival,"Describe a traditional celebration you enjoy in your country
You should say:
What it is
Who you celebrate with
What you do in this celebration
And explain why you enjoy this traditional celebration"
230912,Part2,Thing,Save up for expensive gifts,"Describe an expensive gift that you would like to give someone
You should say:
What gift you would like to buy
Who you would like to give it to
How long it would take to save the money
And explain why you would like to give this expensive gift to this person."
230912,Part2,Thing,A book that you read many times,"Describe a book you have read more than once.
You should say:
Why you read this book
What this book was about
Whether you learnt anything from it
And explain why you have read this book more than once."
230912,Part2,Thing,Ideal house/apartment,"Describe your idea of a perfect house
You should say:
Where it would be
What it would be like
How special it would be
And explain why it would be perfect for you"
230912,Part2,Thing,Movies that let you down,"Describe a movie you watched recently that you felt disappointed about
You should say:
When it was
What it was about
Why you decided to watch it
And explain why you felt disappointed about it"
230912,Part2,Thing,Childhood game,"Describe a game that you played in your childhood
You should say:
What the game was
When you played it
Who you played it with
And explain how you felt about the game"
230912,Part2,Thing,Clothes you like to wear,"Describe a piece of clothing you wear most often
You should say:
What it is
How often you wear it
What it is like
And explain why you enjoy wearing it"
230912,Part2,Thing,Want to try the adventure,"Describe an adventure you would like to take in the future
You should say:
What the adventure is
Where you would go
Who you would be with
And explain why you would like to take the adventure"
230912,Part2,Thing,Want to try water sports,"Describe a water sport you would like to try
You should say:
What the water sport is
Where you would try it
Whether it would be easy or difficult to do
And explain why you would like to try this water sport."
230912,Part2,Thing,A new store,"Describe a new shop that recently opened in your city/town
You should say:
Where the shop is
What it sells
What kinds of people usually go to this shop
And explain how successful you think it will be in the future"
230912,Part2,Thing,Fun job,"Describe a job that you think is interesting
You should say:
What it is
How you knew it
What skills it requires
And explain why you think it is interesting"
230912,Part2,Thing,Useful invention,"Describe an invention which is very useful in your daily life.
You should say:
What it is
What you use it for
Is it easy to use
And explain why it is very useful in your daily life."
230912,Part2,Thing,Important decision,"Describe a time when you had to make an important decision
You should say:
What decision you had to make
How you made the decision
Why this decision was important
And explain whether you think it was a right decision"
230912,Part3,Person,Successful student,What do students need to do to succeed in school?
230912,Part3,Person,Successful student,Is it easy for students to succeed in school these days?
230912,Part3,Person,Successful student,Why do some people think money is the best way to measure success?
230912,Part3,Person,Successful student,Is success in school the most important thing for young people?
230912,Part3,Person,Successful student,What sacrifices may people need to make in order to achieve success?
230912,Part3,Person,Successful student,Is it harder for people to succeed today than in the past?
230912,Part3,Person,People with interesting ideas,When do you think children start to have their own opinions?
230912,Part3,Person,People with interesting ideas,Are children's opinions influenced by their parents?
230912,Part3,Person,People with interesting ideas,Who are smart children likely to be influenced by?
230912,Part3,Person,People with interesting ideas,How do inventors or philosophers come up with new ideas?
230912,Part3,Person,People with interesting ideas,Are there only old ideas from books or previous writers?
230912,Part3,Person,People with interesting ideas,What kind of people have lots of great ideas in your country?
230912,Part3,Person,Successful businessman,What factors lead to success?
230912,Part3,Person,Successful businessman,What do people need to sacrifice for success?
230912,Part3,Person,Successful businessman,"Which is more likely to be successful,family businesses or large corporations?"
230912,Part3,Person,Successful businessman,ls it easy for a business to be successful without affecting the environment?
230912,Part3,Person,Successful businessman,Can you provide some examples of family businesses in your country?
230912,Part3,Person,Successful businessman,What qualities should be considered when recruiting employees?
230912,Part3,Person,Admired athlete,Should students have physical education and do sports at school?
230912,Part3,Person,Admired athlete,What qualities make an athlete?
230912,Part3,Person,Admired athlete,ls talent important in sports?
230912,Part3,Person,Admired athlete,ls it easy to identify children's talents?
230912,Part3,Person,Admired athlete,What is the most popular sport in your country?
230912,Part3,Person,Admired athlete,Why are there so few top athletes?
230912,Part3,Person,Foreigners who are good at speaking Chinese,What foreign languages do Chinese children learn?
230912,Part3,Person,Foreigners who are good at speaking Chinese,Why do Chinese children learn English?
230912,Part3,Person,Foreigners who are good at speaking Chinese,Why are so many people learning English?
230912,Part3,Person,Foreigners who are good at speaking Chinese,How can you help children learn English?
230912,Part3,Person,Foreigners who are good at speaking Chinese,Do you think the way people learn English today is the same as in the past?
230912,Part3,Person,Foreigners who are good at speaking Chinese,What are the benefits of the Internet for people's learning?
230912,Part3,Person,Interesting people to meet,Are there any differences in the relationship between you and your friends and between you and other people?
230912,Part3,Person,Interesting people to meet,Do people feel lonely in crowded cities?
230912,Part3,Person,Interesting people to meet,Where and how can people get to know newpeople?
230912,Part3,Person,Interesting people to meet,Can clothing tell and reveal a person's personality?
230912,Part3,Person,Interesting people to meet,Why do individuals from the same family have different personalities?
230912,Part3,Person,Interesting people to meet,How does society influence a person's personality?
230912,Part3,Person,Someone who likes to cook,What do we need to prepare when we need to cook?
230912,Part3,Person,Someone who likes to cook,Do you agree that food is an important part of Chinese festivals and ceremonies?
230912,Part3,Person,Someone who likes to cook,Which dishes are a must at festivals?
230912,Part3,Person,Someone who likes to cook,Should students learn to cook at school?
230912,Part3,Person,Someone who likes to cook,Do you think cooking should be a compulsory or an elective course? Why?
230912,Part3,Person,Someone who likes to cook,Are there any differences between cooking today and in the past?
230912,Part3,Person,A helpful person,How can children help their parents at home?
230912,Part3,Person,A helpful person,Should children be taught to help others?
230912,Part3,Person,A helpful person,What makes children help each other at school?
230912,Part3,Person,A helpful person,Should students do community service? Why?
230912,Part3,Person,A helpful person,Do students in your country do volunteer work?
230912,Part3,Person,A helpful person,Why do some people do volunteer work all over the world?
230912,Part3,Person,Popular people,What kinds of people are more popular at school?
230912,Part3,Person,Popular people,Why are some people less famous?
230912,Part3,Person,Popular people,Why some celebrities are famous for a much longer time than others?
230912,Part3,Person,Popular people,Do popular people usually live a happy life?
230912,Part3,Person,Someone who has recently moved,ls it positive for young people to live by themselves?
230912,Part3,Person,Someone who has recently moved,"Besides cooking, are there any other skills that people need to learn if they live on their own?"
230912,Part3,Person,Someone who has recently moved,What kinds of people tend to live by themselves?
230912,Part3,Person,Someone who has recently moved,What can schools do to help young people to be independent?
230912,Part3,Place,Beautiful city,What are the differences between modern towns and modern cities?
230912,Part3,Place,Beautiful city,Why do some people like to visit historical sites?
230912,Part3,Place,Beautiful city,How can people preserve historic cities and historic buildings?
230912,Part3,Place,Beautiful city,ls it the government's responsibility to preserve historic cities and historic buildings?
230912,Part3,Place,Beautiful city,Does historic preservation contradict economic development?
230912,Part3,Place,Beautiful city,What do you think will happen to historic places or buildings in the future?Why?
230912,Part3,Place,A city park,Do young people like to go to parks?
230912,Part3,Place,A city park,What do old people like to do in parks?
230912,Part3,Place,A city park,What benefits can parks bring to a city?
230912,Part3,Place,A city park,What are the benefits of going to the park for young people and old people?
230912,Part3,Place,A city park,Why do some people like planting flowers?
230912,Part3,Place,A city park,Would you say people should help maintain public parks and gardens?
230912,Part3,Place,Interesting place,How can people access travel information?
230912,Part3,Place,Interesting place,Do people have different personalities in different regions of your country?
230912,Part3,Place,Interesting place,What causes the differences between different regions of your country?
230912,Part3,Place,Interesting place,"ls it just youngsters who like to try new things, or do people of your parents' age also like to try new things?"
230912,Part3,Place,Interesting place,ls a great tourist destination also a good place to live?
230912,Part3,Place,Interesting place,Why do people who go to live in small towns think these towns are more interesting than the big cities?
230912,Part3,Place,Place which have plenty of people,Which scenic spots will have queues of people?
230912,Part3,Place,Place which have plenty of people,What are the advantages of living on a high floor?
230912,Part3,Place,Place which have plenty of people,What are the disadvantages of living on a lower floor?
230912,Part3,Place,Place which have plenty of people,Do people like to go to crowded places?Why?
230912,Part3,Place,Place which have plenty of people,How can the problems of traffic congestion be solved?
230912,Part3,Place,Place which have plenty of people,Why do people still like to live in big cities even though there are severe traffic jams?
230912,Part3,Place,Place which have plenty of people,What public facilities does your city have?
230912,Part3,Place,Distant places I want to go in the future,What are the most popular vacation spots in your country?
230912,Part3,Place,Distant places I want to go in the future,Why can it be enjoyable to spend holidays at home?
230912,Part3,Place,Distant places I want to go in the future,Would most people in your country like to have longer holidays?
230912,Part3,Place,Distant places I want to go in the future,Is it important for young people to be well prepared before traveling?
230912,Part3,Experience,Exciting activity,What kinds of exciting activities that young people like to do in your country?
230912,Part3,Experience,Exciting activity,"Why do people choose to do exciting activities, such as extreme sports?"
230912,Part3,Experience,Exciting activity,How do people benefit from trying new things?
230912,Part3,Experience,Exciting activity,Why are some people reluctant to try new things?
230912,Part3,Experience,Exciting activity,Are people less willing to try new things as they get older?
230912,Part3,Experience,Exciting activity,Should people engage in dangerous stimulating activities?
230912,Part3,Experience,Take pride in overcoming difficulties,What are the things that make people feel proud?
230912,Part3,Experience,Take pride in overcoming difficulties,Do people often feel proud of themselves when they complete a difficult task?
230912,Part3,Experience,Take pride in overcoming difficulties,What challenges do young people face today?
230912,Part3,Experience,Take pride in overcoming difficulties,How do young people handle difficult or challenging tasks?
230912,Part3,Experience,Take pride in overcoming difficulties,What kinds of rewards do people receive from work?
230912,Part3,Experience,Take pride in overcoming difficulties,What are the most difficult jobs that people do?
230912,Part3,Experience,Computer strike,What do people use computers for?
230912,Part3,Experience,Computer strike,Should students be allowed to use computers at school?
230912,Part3,Experience,Computer strike,What do you think of people who are addicted to playing computers?
230912,Part3,Experience,Computer strike,Do you think computers make our life simpler or more complex?
230912,Part3,Experience,Computer strike,Why do people often have problems when using new products?
230912,Part3,Experience,Computer strike,Does relying on technology prevent children from learning skills?
230912,Part3,Experience,Bad service,What kinds of service are bad services?
230912,Part3,Experience,Bad service,Why do some people choose to remain silent when they receive bad services?
230912,Part3,Experience,Bad service,Who should be responsible for bad services?
230912,Part3,Experience,Bad service,"As a boss, what would you do to prevent bad service?"
230912,Part3,Experience,Bad service,Does providing good employee training always lead to good customer service?
230912,Part3,Experience,Bad service,Why are some people often dissatisfied with customer service?
230912,Part3,Experience,Waiting for good things,On what occasions do people have to wait for a long time?
230912,Part3,Experience,Waiting for good things,What do people do while waiting?
230912,Part3,Experience,Waiting for good things,Are most people patient while waiting?
230912,Part3,Experience,Waiting for good things,Do you like to wait for a long time? Why?
230912,Part3,Experience,Waiting for good things,Why do most children have difficulties waiting for a long time?
230912,Part3,Experience,Waiting for good things,Do people queue consciously while waiting for the subway train?
230912,Part3,Experience,Life-changing times,Do you like new things or changes in life?
230912,Part3,Experience,Life-changing times,Why do some people quit and change jobs?
230912,Part3,Experience,Life-changing times,How do you adapt to changes in life?
230912,Part3,Experience,Life-changing times,"Who can adapt better to changes, children or adults?"
230912,Part3,Experience,Life-changing times,"When things like getting married or moving home happen, what kinds of things would you consider?"
230912,Part3,Experience,Life-changing times,What are the disadvantages when people keep making changes?
230912,Part3,Experience,Feel tired activities,Does studying and learning make people tired today?
230912,Part3,Experience,Feel tired activities,When do people usually feel tired?
230912,Part3,Experience,Feel tired activities,What do you think about striving for learning and striving for sports?
230912,Part3,Experience,Feel tired activities,Do people have fewer holidays now than in the past?
230912,Part3,Experience,Feel tired activities,What are the differences between feeling tired after studying and after exercising?
230912,Part3,Experience,Feel tired activities,How can people solve the problem of old people easily getting tired?
230912,Part3,Experience,Party,Why do people like parties?
230912,Part3,Experience,Party,Why do some people not like going to parties?
230912,Part3,Experience,Party,Do you think those who tend to stay at home are less healthy than those who often attend parties?
230912,Part3,Experience,Party,Do you think music and dancing are a must at a party?
230912,Part3,Experience,Party,What would you do if you were disturbed by a neighbour's party?
230912,Part3,Experience,Party,What are the differences between holding a party at home and in a public place?
230912,Part3,Experience,The moment you get the wrong message,Why are some people good at giving information to others?
230912,Part3,Experience,The moment you get the wrong message,Why do people not trust online information?
230912,Part3,Experience,The moment you get the wrong message,What kinds of job need to give information to others?
230912,Part3,Experience,The moment you get the wrong message,How can people identify the information is correct or not?
230912,Part3,Experience,Spend time with your kids,Do you think children should have a lot of toys?
230912,Part3,Experience,Spend time with your kids,Where do children usually play?
230912,Part3,Experience,Spend time with your kids,"Do you think there are too many rules for children to follow, whether at school or at home?"
230912,Part3,Experience,Spend time with your kids,Do you think children should follow all the rules?
230912,Part3,Experience,Spend time with your kids,Do you think it's necessary for parents to make decisions for their children?
230912,Part3,Experience,Spend time with your kids,Do you think it is good for parents to help their children choose friends?
230912,Part3,Experience,Get lost,How do people react when they get lost?
230912,Part3,Experience,Get lost,Why do some people have a good sense of direction?
